session_id,user_id,session_start_ts,traffic_source,device_type,landing_page
s_100_11_6120,100,2026-04-18 04:37:32,google,tablet,search
s_96_5_5691,96,2026-04-18 05:18:54,newsletter,tablet,campaign
s_279_2_2302,279,2026-04-18 05:30:15,google,desktop,campaign
s_75_0_8031,75,2026-04-18 07:51:42,google,desktop,home
s_162_1_6734,162,2026-04-18 09:12:41,linkedin,tablet,search
s_244_2_4248,244,2026-04-18 10:09:35,newsletter,tablet,campaign
s_104_4_6238,104,2026-04-18 10:15:44,instagram,desktop,product
s_239_2_6138,239,2026-04-18 10:20:45,affiliate,mobile,home
s_227_11_7950,227,2026-04-18 10:32:57,linkedin,desktop,campaign
s_40_2_5362,40,2026-04-18 10:55:27,newsletter,tablet,home
s_113_0_7099,113,2026-04-18 11:33:24,affiliate,mobile,search
s_253_4_8857,253,2026-04-18 11:46:59,google,desktop,campaign
s_17_13_9303,17,2026-04-18 12:00:45,newsletter,desktop,campaign
s_219_8_9263,219,2026-04-18 12:04:16,affiliate,mobile,search
s_192_3_7009,192,2026-04-18 12:13:32,linkedin,tablet,campaign
s_259_13_5361,259,2026-04-18 14:08:09,instagram,tablet,campaign
s_282_0_4255,282,2026-04-18 15:36:10,linkedin,tablet,search
s_107_14_6497,107,2026-04-18 17:20:10,affiliate,tablet,product
s_167_2_5641,167,2026-04-18 17:27:24,instagram,mobile,campaign
s_18_3_5254,18,2026-04-18 19:21:32,instagram,mobile,product
s_257_12_1848,257,2026-04-18 19:29:46,google,tablet,search
s_73_1_4076,73,2026-04-18 19:32:28,google,mobile,campaign
s_56_5_4053,56,2026-04-18 19:49:03,instagram,mobile,home
s_288_6_7773,288,2026-04-18 20:02:28,linkedin,desktop,home
s_266_14_9019,266,2026-04-18 20:27:52,affiliate,mobile,product
s_216_14_7469,216,2026-04-18 20:28:28,instagram,desktop,search
s_169_7_7841,169,2026-04-18 20:41:17,direct,tablet,search
s_37_4_2966,37,2026-04-18 21:02:04,instagram,desktop,campaign
s_85_11_9600,85,2026-04-18 22:35:14,direct,desktop,search
s_40_3_8127,40,2026-04-19 00:18:03,direct,desktop,search
s_154_2_5846,154,2026-04-19 00:35:44,affiliate,tablet,home
s_174_1_7474,174,2026-04-19 01:11:06,google,tablet,product
s_32_0_9907,32,2026-04-19 02:36:45,affiliate,tablet,campaign
s_193_2_1828,193,2026-04-19 02:58:19,instagram,mobile,home
s_292_0_9303,292,2026-04-19 03:19:40,linkedin,tablet,search
s_90_6_1579,90,2026-04-19 03:25:04,newsletter,tablet,search
s_175_4_1000,175,2026-04-19 03:30:03,linkedin,mobile,search
s_52_6_2819,52,2026-04-19 03:45:41,affiliate,tablet,home
s_276_11_7815,276,2026-04-19 04:15:24,direct,tablet,search
s_297_4_6929,297,2026-04-19 04:47:09,affiliate,mobile,product
s_80_1_8684,80,2026-04-19 06:14:51,instagram,tablet,product
s_10_1_1421,10,2026-04-19 06:42:00,affiliate,desktop,home
s_75_9_8463,75,2026-04-19 06:45:41,direct,mobile,home
s_52_2_5837,52,2026-04-19 06:47:32,instagram,tablet,product
s_204_9_9714,204,2026-04-19 07:27:53,google,desktop,campaign
s_1_2_4074,1,2026-04-19 07:42:32,affiliate,tablet,home
s_159_4_3351,159,2026-04-19 07:57:32,google,desktop,home
s_11_7_2136,11,2026-04-19 08:08:41,instagram,tablet,product
s_162_12_4701,162,2026-04-19 08:43:35,linkedin,tablet,search
s_164_2_6534,164,2026-04-19 08:57:38,instagram,mobile,campaign
s_104_8_2114,104,2026-04-19 09:54:08,direct,tablet,campaign
s_114_8_7378,114,2026-04-19 10:05:25,affiliate,mobile,search
s_93_4_2767,93,2026-04-19 10:16:38,instagram,desktop,search
s_104_10_3794,104,2026-04-19 10:19:29,linkedin,mobile,home
s_255_0_4250,255,2026-04-19 10:53:04,google,desktop,campaign
s_58_8_4104,58,2026-04-19 10:58:00,linkedin,desktop,product
s_105_7_8307,105,2026-04-19 11:04:30,google,mobile,search
s_175_2_4866,175,2026-04-19 11:06:30,instagram,desktop,search
s_187_6_3725,187,2026-04-19 11:14:44,google,tablet,product
s_269_6_9497,269,2026-04-19 12:03:48,instagram,mobile,search
s_30_12_5155,30,2026-04-19 12:05:17,linkedin,mobile,campaign
s_284_1_6609,284,2026-04-19 12:10:13,newsletter,mobile,product
s_156_0_7763,156,2026-04-19 12:50:05,google,mobile,home
s_41_7_9580,41,2026-04-19 14:09:07,newsletter,mobile,search
s_275_0_2759,275,2026-04-19 14:10:15,linkedin,desktop,search
s_47_0_4452,47,2026-04-19 14:14:53,direct,desktop,product
s_93_12_1565,93,2026-04-19 14:53:52,affiliate,tablet,campaign
s_9_1_6077,9,2026-04-19 15:01:35,newsletter,mobile,campaign
s_40_1_3195,40,2026-04-19 15:09:34,affiliate,mobile,product
s_22_0_7475,22,2026-04-19 15:46:48,direct,desktop,search
s_194_3_2228,194,2026-04-19 15:59:11,linkedin,desktop,product
s_137_4_5129,137,2026-04-19 17:35:56,google,mobile,campaign
s_6_9_2604,6,2026-04-19 18:28:43,affiliate,tablet,search
s_1_0_8132,1,2026-04-19 19:15:27,instagram,tablet,product
s_157_5_9698,157,2026-04-19 19:21:15,linkedin,mobile,product
s_94_0_7430,94,2026-04-19 20:18:53,newsletter,tablet,home
s_70_0_1969,70,2026-04-19 20:21:55,linkedin,mobile,campaign
s_66_6_5451,66,2026-04-19 20:28:08,direct,mobile,campaign
s_2_7_2092,2,2026-04-19 20:40:16,newsletter,tablet,search
s_48_3_2210,48,2026-04-19 20:40:48,newsletter,tablet,product
s_233_7_6211,233,2026-04-19 20:46:16,newsletter,mobile,campaign
s_39_5_4832,39,2026-04-19 21:05:05,direct,tablet,search
s_231_9_7014,231,2026-04-19 21:28:03,linkedin,desktop,search
s_89_9_7547,89,2026-04-19 21:34:37,google,mobile,search
s_133_3_1695,133,2026-04-19 21:57:39,google,desktop,search
s_59_4_2990,59,2026-04-19 22:02:34,direct,tablet,search
s_132_2_3116,132,2026-04-19 22:10:52,newsletter,mobile,campaign
s_212_3_9808,212,2026-04-19 22:24:58,linkedin,mobile,search
s_2_2_1178,2,2026-04-19 23:14:29,linkedin,tablet,home
s_135_7_4879,135,2026-04-19 23:18:45,google,mobile,campaign
s_76_5_8101,76,2026-04-19 23:55:01,google,desktop,home
s_6_1_3556,6,2026-04-19 23:56:56,newsletter,desktop,search
s_114_17_7712,114,2026-04-20 01:44:20,direct,tablet,product
s_257_9_6844,257,2026-04-20 02:35:15,google,tablet,search
s_293_3_3035,293,2026-04-20 02:51:44,direct,mobile,search
s_140_8_6232,140,2026-04-20 03:01:02,google,desktop,campaign
s_185_3_9524,185,2026-04-20 03:11:19,direct,tablet,campaign
s_117_8_5185,117,2026-04-20 03:51:53,affiliate,tablet,search
s_64_6_1792,64,2026-04-20 03:53:39,direct,desktop,home
s_111_4_6211,111,2026-04-20 04:57:53,linkedin,desktop,home
s_77_3_1412,77,2026-04-20 06:15:56,affiliate,tablet,search
s_74_5_3550,74,2026-04-20 06:31:36,newsletter,tablet,home
s_224_8_7233,224,2026-04-20 06:35:45,affiliate,tablet,search
s_250_5_9472,250,2026-04-20 06:37:44,google,tablet,home
s_145_7_9908,145,2026-04-20 06:38:57,google,tablet,product
s_286_3_3300,286,2026-04-20 07:10:42,linkedin,mobile,product
s_49_0_2098,49,2026-04-20 07:12:54,linkedin,desktop,search
s_13_3_2709,13,2026-04-20 07:14:39,affiliate,desktop,campaign
s_17_19_7030,17,2026-04-20 08:11:01,affiliate,desktop,campaign
s_1_7_4163,1,2026-04-20 09:19:50,linkedin,desktop,campaign
s_170_3_5791,170,2026-04-20 09:24:05,newsletter,tablet,campaign
s_38_4_4465,38,2026-04-20 10:22:44,newsletter,mobile,campaign
s_212_5_7596,212,2026-04-20 11:11:55,direct,mobile,home
s_151_4_4215,151,2026-04-20 12:24:52,linkedin,desktop,home
s_85_5_4900,85,2026-04-20 13:07:02,instagram,mobile,home
s_24_3_7324,24,2026-04-20 13:57:46,linkedin,tablet,home
s_65_1_6084,65,2026-04-20 14:11:38,newsletter,desktop,campaign
s_1_4_3349,1,2026-04-20 14:28:10,affiliate,tablet,campaign
s_46_1_1283,46,2026-04-20 14:35:58,direct,tablet,home
s_253_8_7909,253,2026-04-20 15:59:32,linkedin,tablet,product
s_84_9_2321,84,2026-04-20 16:08:10,google,mobile,search
s_239_3_7056,239,2026-04-20 16:12:02,linkedin,mobile,product
s_248_3_8039,248,2026-04-20 16:52:58,instagram,desktop,product
s_282_4_6620,282,2026-04-20 17:34:30,instagram,desktop,search
s_282_2_4536,282,2026-04-20 18:46:29,direct,mobile,search
s_150_3_9463,150,2026-04-20 19:02:55,affiliate,desktop,search
s_228_2_1264,228,2026-04-20 19:07:19,affiliate,mobile,product
s_291_0_4258,291,2026-04-20 19:31:33,google,mobile,search
s_50_5_1740,50,2026-04-20 19:41:44,google,desktop,campaign
s_142_5_6494,142,2026-04-20 19:54:31,affiliate,desktop,search
s_44_0_8185,44,2026-04-20 20:05:29,newsletter,mobile,product
s_242_15_7553,242,2026-04-20 20:09:55,direct,desktop,product
s_202_9_9053,202,2026-04-20 20:27:15,linkedin,desktop,product
s_182_5_3333,182,2026-04-20 21:48:17,direct,desktop,search
s_273_0_5748,273,2026-04-20 21:57:23,newsletter,desktop,search
s_21_8_4736,21,2026-04-20 22:16:09,newsletter,mobile,product
s_155_0_4559,155,2026-04-20 22:19:45,affiliate,mobile,product
s_287_7_7873,287,2026-04-20 22:27:54,instagram,mobile,home
s_54_8_4845,54,2026-04-20 23:01:48,affiliate,desktop,campaign
s_265_11_7401,265,2026-04-20 23:07:13,google,mobile,search
s_125_1_7876,125,2026-04-20 23:13:16,google,mobile,search
s_194_2_8007,194,2026-04-20 23:48:27,affiliate,desktop,search
s_110_1_8121,110,2026-04-20 23:54:10,affiliate,desktop,home
